FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,SHAPE,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.415556492,003009,163838,2015-04-23,,,,,,,10033409,90001,1,AT90101,01037003,10011158,,01,8012,1,,1,25582286,d,definitiv,2015-04-23,12,Stand,340.91000366,3056.92,340331.03,H,V,vor,Kärntner Ring vor 16 Stand 1,, Stand 1,Stand 1,vor 16,vor 16 Stand 1,Kärntner Ring,415556492,25743683,10002243,,,,16,,16,2,1010,02302,02302,,POINT (16.373249718781242 48.20137427284189),02302003009,,G  ,,,,,AT90101,0,1,01,25743681,2015-04-23,0, ,344.35,3052.87,340332.67,
ADRESSENOGD.415556493,004009,000757,2007-07-24,,,,,,,10033410,90001,1,AT90101,01038001,10011164,,01,8012,,,,25512501,d,definitiv,2008-12-10,0, ,72.19000244,3075.75,340258.08,I, ,Normal,Kärntner Ring 18,, ,,18,18,Kärntner Ring,415556493,10053430,10002243,,,,18,,18,2,1010,02302,02302,,POINT (16.37350256072793 48.200718128669145),02302004009,2,G  ,,,,,AT90101,0,1,01,25070028,2008-12-10,0, ,22.16,3100.98,340309.53,
ADRESSENOGD.415556495,003009,000990,2007-07-24,,,,,,,10028202,90001,1,AT90101,01052002,10011246,,01,8012,,,,25586825,d,definitiv,2008-12-10,0, ,34.5,2826.68,341955.99,H, ,Normal,Eßlinggasse 13,, ,,13,13,Eßlinggasse,415556495,10053851,10001070,,,,13,,13,2,1010,01109,01109,,POINT (16.370162107811904 48.215988773274916),01109003009,1,G  ,,,,,AT90101,0,1,01,25100195,2008-12-10,0, ,32.36,2828.66,341955.8,
ADRESSENOGD.415556496,003009,000991,2007-07-24,,,,,,,10028202,90001,1,AT90101,01052002,10011246,,01,8012,,,,25676478,d,definitiv,2008-12-10,0, ,34.47000122,2851.81,341973.59,H, ,Normal,Eßlinggasse 15,, ,,15,15,Eßlinggasse,415556496,10053853,10001070,,,,15,,15,2,1010,01109,01109,,POINT (16.370500373545216 48.21614695211768),01109003009,1,G  ,,,,,AT90101,0,1,01,25132955,2008-12-10,0, ,32.36,2853.93,341973.4,
ADRESSENOGD.415556497,002009,000987,2007-07-24,,,,,,,10028201,90001,1,AT90101,01053005,10011254,,01,8012,,,,25601933,d,definitiv,2008-12-10,0, ,34.70000076,2723.93,341885.63,H, ,Normal,Eßlinggasse 5,, ,,5,5,Eßlinggasse,415556497,10053847,10001070,,,,5,,5,2,1010,01109,01109,,POINT (16.368779058521486 48.21535641617511),01109002009,1,G  ,,,,,AT90101,0,1,01,25084129,2008-12-10,0, ,34.4,2725.58,341884.79,
ADRESSENOGD.415560402,001019,000342,2010-10-25,,,,,,,18793909,90001,1,AT90101,01036002,10011149,,01,8012,,,,25535404,d,definitiv,2008-12-10,0, ,341.48001099,2718.16,340360.01,H, ,Normal,Elisabethstraße 1,, ,,1,1,Elisabethstraße,415560402,10052609,10001001,,,,1,,1,2,1010,01038,01038,,POINT (16.368692696142503 48.20163627056853),01038001019,1,G  ,,,,,AT90101,0,1,01,25052839,2010-10-25,0, ,342.16,2719.84,340363.89,
ADRESSENOGD.415559600,001009,000297,2007-07-24,,,,,,,10024221,90001,1,AT90101,01015003,10011042,,01,8012,,,,25683778,d,definitiv,2008-12-10,0, ,337.47000122,2920.93,340667.03,H, ,Normal,Annagasse 4,, ,,4,4,Annagasse,415559600,10052546,10000194,,,,4,,4,2,1010,00205,00205,,POINT (16.371422390708446 48.20439655089292),00205001009,2,G  ,,,,,AT90101,0,1,01,25111403,2008-12-10,0, ,339.88,2923.39,340670.46,
ADRESSENOGD.415559944,001009,000525,2007-07-24,,,,,,,10046082,90001,1,AT90101,01072001,10011337,,01,8012,,,,25602071,d,definitiv,2008-12-10,0, ,45.25,2921.06,341365.97,I, ,Normal,Wildpretmarkt 7,, ,,7,7,Wildpretmarkt,415559944,10052937,10005210,,,,7,,7,2,1010,05318,05318,,POINT (16.37142846834805 48.210682240973135),05318001009,1,G  ,,,,,AT90101,0,1,01,25069316,2008-12-10,0, ,45.02,2940.25,341347.24,
ADRESSENOGD.415559762,001009,000407,2007-07-24,,,,,,,10043704,90001,1,AT90101,01060002,10011284,,01,8012,,,,25629530,d,definitiv,2008-12-10,0, ,326.01000977,2510.99,341415.74,I, ,Normal,Strauchgasse 2,, ,,2,2,Strauchgasse,415559762,10052718,10004662,,,,2,,2,2,1010,04761,04761,,POINT (16.36591122895566 48.2111313964999),04761001009,2,G  ,,,,,AT90101,0,1,01,25031897,2008-12-10,0, ,61.62,2502.75,341370.05,
ADRESSENOGD.415559333,002509,000762,2007-07-24,,,,,,,10025666,90001,1,AT90101,01037002,10011157,,01,8012,,,,25580287,d,definitiv,2008-12-10,0, ,341.48001099,2964.86,340343.05,I, ,Normal,Bösendorferstraße 11,, ,,11,11,Bösendorferstraße,415559333,10053441,10000514,,,,11,,11,2,1010,00530,00530,,POINT (16.372011357948452 48.20148275597697),00530002509,1,G  ,,,,,AT90101,0,1,01,25089831,2008-12-10,0, ,341.19,2953.05,340303.19,
ADRESSENOGD.415559334,001009,000789,2007-07-24,,,,,,,10025665,90001,1,AT90101,01037001,10011156,,01,8012,,,,25649155,d,definitiv,2008-12-10,0, ,341.48001099,2850.81,340339.23,H, ,Normal,Bösendorferstraße 5,, ,,5,5,Bösendorferstraße,415559334,10053491,10000514,,,,5,,5,2,1010,00530,00530,,POINT (16.37047706486653 48.20144887166682),00530001009,1,G  ,,,,,AT90101,0,1,01,25041241,2008-12-10,0, ,340.93,2852.71,340336.71,
ADRESSENOGD.415558795,001019,159359,2010-10-25,,,,,,,18793909,90001,1,AT90101,01034004,10011139,,01,8012,1,,1,25625907,d,definitiv,2008-12-10,2,/,342.1499939,2709.57,340420.51,H, ,Normal,Elisabethstraße 6/1,,/1,/1,6,6/1,Elisabethstraße,415558795,10399328,10001001,,,,6,,6,2,1010,01038,01038,,POINT (16.368577482326298 48.20218039103536),01038001019,2,G  ,205846,,,,AT90101,0,1,01,25062104,2010-10-25,0, ,342.16,2674.09,340397.04,
ADRESSENOGD.415559368,002009,001183,2007-07-24,,,,,,,10032360,90001,1,AT90101,01071001,10011330,,01,8012,3,,3,25632408,d,definitiv,2008-12-10,2,/,325.44000244,3024.78,341415.93,H, ,Normal,Hoher Markt 8-9/3,,/3,/3,8-9,8-9/3,Hoher Markt,415559368,10054210,10001994,,9,9,8,,8,2,1010,02049,02049,,POINT (16.372824344510263 48.21113110189532),02049002009,2,G  ,207808,,,,AT90101,0,1,01,25125131,2008-12-10,1,-,319.81,3009.63,341424.46,
ADRESSENOGD.415558533,001009,000858,2007-07-24,,,,,,,10041428,90001,1,AT90101,01045003,10011213,,01,8012,,,,25689247,d,definitiv,2008-12-10,0, ,287.60998535,2398.15,341454.69,I, ,Normal,Schenkenstraße 4A,, ,,4A,4A,Schenkenstraße,415558533,10053598,10004134,,,,4A,A,4,2,1010,04223,04223,,POINT (16.364393144601962 48.21148206480987),04223001009,2,G  ,,,,,AT90101,0,1,01,25032182,2008-12-10,0, ,27.37,2336.3,341404.42,
ADRESSENOGD.415559137,001009,000582,2007-07-24,,,,,,,10042438,90001,1,AT90101,01071005,10011332,,01,8012,,,,25523948,d,definitiv,2008-12-10,0, ,358.67001343,3173.15,341484.34,H, ,Normal,Seitenstettengasse 5,, ,,5,5,Seitenstettengasse,415559137,10053090,10004373,,,,5,,5,2,1010,04471,04471,,POINT (16.374821147356773 48.21174566878241),04471001009,1,G  ,,,,,AT90101,0,1,01,25078097,2008-12-10,0, ,1.29,3172.1,341483,
ADRESSENOGD.415558901,001009,000159,2007-07-24,,,,,,,10034651,90001,1,AT90101,01078003,10011372,,01,8012,,,,25665948,d,definitiv,2008-12-10,0, ,51.56000137,3067.22,341256.38,I, ,Normal,Kramergasse 10,, ,,10,10,Kramergasse,415558901,10052314,10002557,,,,10,,10,2,1010,02623,02623,,POINT (16.37339433723808 48.209696057311895),02623001009,2,G  ,,,,,AT90101,0,1,01,25028562,2008-12-10,0, ,45.83,3053.12,341272.38,
ADRESSENOGD.415559452,002009,000405,2013-07-02,,,,,,,10025746,90001,1,AT90101,01074003,10011350,,01,8012,,,,25684614,d,definitiv,2013-07-02,0, ,292.20001221,2633.92,340953.13,I, ,Normal,Bräunerstraße 14,, ,,14,14,Bräunerstraße,415559452,10052712,10000535,,,,14,,14,2,1010,00551,00551,,POINT (16.3675627461165 48.20697062806097),00551002009,2,G  ,,,,,AT90101,0,1,01,25057173,2008-12-10,0, ,22.37,2647.88,340951.44,
ADRESSENOGD.415559405,001009,240925,2016-01-14,,,,,,,10031547,90001,1,AT90101,01058001,10011274,,01,8012,2,,2,25748039,d,definitiv,2016-01-14,2,/,43.93000031,2869.07,341701.68,H, ,Normal,Heinrichsgasse 2/2,,/2,/2,2,2/2,Heinrichsgasse,415559405,25748040,10001839,,,,2,,2,2,1010,01891,01891,,POINT (16.370731015483383 48.213701561649614),01891001009,2,G  ,,,,,AT90101,0,1,01,25133716,2008-12-10,0, ,43.93,2843.45,341717.4,
ADRESSENOGD.415558722,001009,000416,2007-07-24,,,,,,,10028272,90001,1,AT90101,01066003,10011312,,01,8012,7,,7,25659813,d,definitiv,2008-12-10,2,/,288.20001221,2545.85,341174.79,I, ,Normal,Fahnengasse 2/7,,/7,/7,2,2/7,Fahnengasse,415558722,10052742,10001092,,,,2,,2,2,1010,01131,01131,,POINT (16.36637899553308 48.208964368737774),01131001009,2,G  ,206066,,,,AT90101,0,1,01,25117481,2008-12-10,0, ,32.18,2530.87,341223.8,
ADRESSENOGD.415562110,001009,000143,2007-07-24,,,,,,,10034651,90001,1,AT90101,01078001,10011370,,01,8012,,,,25516050,d,definitiv,2008-12-10,0, ,32.08000183,3021.71,341283,I, ,Normal,Kramergasse 7,, ,,7,7,Kramergasse,415562110,10052278,10002557,,,,7,,7,2,1010,02623,02623,,POINT (16.372782182319057 48.209935652822644),02623001009,1,G  ,,,,,AT90101,0,1,01,25047852,2008-12-10,0, ,45.83,3038.06,341273.22,
ADRESSENOGD.415562847,001009,000333,2007-07-24,,,,,,,10024221,90001,1,AT90101,01015002,10011041,,01,8012,,,,25593659,d,definitiv,2008-12-10,0, ,50.99000168,3076.53,340631.08,I, ,Normal,Annagasse 11,, ,,11,11,Annagasse,415562847,10052596,10000194,,,,11,,11,2,1010,00205,00205,,POINT (16.37351549957892 48.20407258293048),00205001009,1,G  ,,,,,AT90101,0,1,01,25114830,2008-12-10,0, ,344.48,3057.6,340628.32,
ADRESSENOGD.415562488,001009,001093,2007-07-24,,,,,,,10024989,90001,1,AT90101,01042004,10011198,,01,8012,,,,25670527,d,definitiv,2008-12-10,0, ,79.05999756,1797.11,341063.71,H, ,Normal,Bartensteingasse 3,, ,,3,3,Bartensteingasse,415562488,10054035,10000352,,,,3,,3,2,1010,00363,00363,,POINT (16.356304626975653 48.207967622791074),00363001009,1,G  ,,,,,AT90101,0,1,01,25129790,2008-12-10,0, ,78.91,1798.53,341064.22,
ADRESSENOGD.415562668,001009,001048,2007-07-24,,,,,,,10031547,90001,1,AT90101,01058001,10011274,,01,8012,,,,25578309,d,definitiv,2008-12-10,0, ,43.90000153,2864.11,341733.14,H, ,Normal,Heinrichsgasse 4,, ,,4,4,Heinrichsgasse,415562668,10053955,10001839,,,,4,,4,2,1010,01891,01891,,POINT (16.37066443036227 48.2139844959968),01891001009,2,G  ,,,,,AT90101,0,1,01,25134547,2008-12-10,0, ,43.93,2862.36,341736.56,
ADRESSENOGD.415562669,004009,001017,2007-07-24,,,,,,,10031552,90001,1,AT90101,01052004,10011248,,01,8012,,,,25677584,d,definitiv,2008-12-10,0, ,305.67001343,2971.74,341889.38,I, ,Normal,Heinrichsgasse 5,, ,,5,5,Heinrichsgasse,415562669,10053903,10001839,,,,5,,5,2,1010,01891,01891,,POINT (16.372113617233236 48.21538911509783),01891004009,1,G  ,,,,,AT90101,0,1,01,25017820,2008-12-10,0, ,44.58,2969.09,341863.98,
ADRESSENOGD.415562670,004009,001038,2007-07-24,,,,,,,10031552,90001,1,AT90101,01059001,10011278,,01,8012,,,,25680164,d,definitiv,2008-12-10,0, ,305.95999146,3001.47,341847.77,I, ,Normal,Heinrichsgasse 8,, ,,8,8,Heinrichsgasse,415562670,10053935,10001839,,,,8,,8,2,1010,01891,01891,,POINT (16.372513462426774 48.215014811221536),01891004009,2,G  ,,,,,AT90101,0,1,01,25050033,2008-12-10,0, ,44.58,2982.68,341852.4,
ADRESSENOGD.415562017,004009,001068,2007-07-24,,,,,,,10027755,90001,1,AT90101,01034002,10011137,,01,8012,,,,25619809,d,definitiv,2008-12-10,0, ,342.04998779,2461.45,340469.81,H, ,Normal,Elisabethstraße 16,, ,,16,16,Elisabethstraße,415562017,10053990,10001001,,,,16,,16,2,1010,01038,01038,,POINT (16.365239827358685 48.202624650943626),01038004009,2,G  ,,,,,AT90101,0,1,01,25027373,2008-12-10,0, ,341.37,2461.21,340468.27,
ADRESSENOGD.415561541,001009,000511,2007-07-24,,,,,,,10046082,90001,1,AT90101,01072001,10011337,,01,8012,,,,25539631,d,definitiv,2008-12-10,0, ,311.10998535,2946.04,341373.52,I, ,Normal,Wildpretmarkt 9,, ,,9,9,Wildpretmarkt,415561541,10052912,10005210,,,,9,,9,2,1010,05318,05318,,POINT (16.37176462191596 48.210750035502244),05318001009,1,G  ,,,,,AT90101,0,1,01,25091486,2008-12-10,0, ,45.02,2951.74,341357.29,
ADRESSENOGD.415561542,001009,000137,2007-07-24,,,,,,,10046082,90001,1,AT90101,01072002,10011338,,01,8012,,,,25593030,d,definitiv,2008-12-10,0, ,59,2926.14,341284.04,H, ,Normal,Wildpretmarkt 2-4,, ,,2-4,2-4,Wildpretmarkt,415561542,10052265,10005210,,4,4,2,,2,2,1010,05318,05318,,POINT (16.37149631137009 48.2099454093468),05318001009,2,G  ,,,,,AT90101,0,1,01,25115973,2008-12-10,1,-,60.56,2924.3,341288.31,
ADRESSENOGD.415561279,002009,000131,2007-07-24,,,,,,,10043607,90001,1,AT90101,01076002,10011358,,01,8012,,,,25626470,d,definitiv,2008-12-10,0, ,346.64001465,2924.87,341057.95,H, ,Normal,Stock-im-Eisen-Platz 3,, ,,3,3,Stock-im-Eisen-Platz,415561279,10052248,10004633,,,,3,,3,1,1010,04732,04732,,POINT (16.371477821375347 48.207912147886546),04732002009,1,G  ,,,,,AT90101,0,1,01,25007565,2008-12-10,0, ,342.33,2926.62,341061.85,
ADRESSENOGD.415561290,002009,124648,2007-07-24,,,,,,,10033408,90001,1,AT90101,01032006,10011127,,01,8012,7,,7,25681168,d,definitiv,2008-12-10,2,/,341.48001099,3031.35,340391.46,H, ,Normal,Kärntner Ring 11-13/7,,/7,/7,11-13,11-13/7,Kärntner Ring,415561290,10230072,10002243,,13,13,11,,11,2,1010,02302,02302,,POINT (16.37290613419555 48.201917832821465),02302002009,1,G  ,208275,,,,AT90101,0,1,01,25137750,2008-12-10,1,-,341.55,3031.57,340390.4,
ADRESSENOGD.415560783,001009,094290,2007-07-24,,,,,,,10025161,90001,1,AT90101,01049003,10011231,,01,8012,,,,25518070,d,definitiv,2008-12-10,0, ,311.69000244,2042.2,340908.72,I, ,Normal,Bellariastraße 2,, ,,2,2,Bellariastraße,415560783,10191198,10000390,,,,2,,2,2,1010,00404,00404,,POINT (16.359601504490193 48.2065731419939),00404001009,2,G  ,,,,,AT90101,0,1,01,25110865,2008-12-10,0, ,41.23,2050.17,340884.23,
ADRESSENOGD.415561071,001009,001109,2008-05-07,,,,,,,10045096,90001,1,AT90101,01049001,10011229,,01,8012,,,,25608227,d,definitiv,2008-12-10,0, ,311.69000244,1834.48,340868.63,I, ,Normal,Volksgartenstraße 2,, ,,2,2,Volksgartenstraße,415561071,10054065,10005006,,,,2,,2,2,1010,05111,05111,,POINT (16.356806705637357 48.206213143926995),05111001009,2,G  ,,,,,AT90101,0,1,01,25120971,2008-12-10,0, ,41.86,1924.91,340871.04,
ADRESSENOGD.415561363,001019,000678,2007-07-24,,,,,,,20110394,90001,1,AT90101,01023001,10011083,,01,8012,,,,25598719,d,definitiv,2008-12-10,0, ,56.11000061,3488.99,341002.07,I, ,Normal,Dr.-Karl-Lueger-Platz 3,, ,,3,3,Dr.-Karl-Lueger-Platz,415561363,10053276,10000836,,,,3,,3,1,1010,00867,00867,,POINT (16.37906723560299 48.20740702000091),00867001019,1,G  ,,,,,AT90101,0,1,01,25103667,2021-10-29,0, ,335.42,3495.85,341003.8,
ADRESSENOGD.415560809,001009,001102,2007-07-24,,,,,,,10024989,90001,1,AT90101,01042005,10011199,,01,8012,,,,25534260,d,definitiv,2008-12-10,0, ,349.51000977,1843.51,341084.21,I, ,Normal,Bartensteingasse 6,, ,,6,6,Bartensteingasse,415560809,10054050,10000352,,,,6,,6,2,1010,00363,00363,,POINT (16.35692898184394 48.20815187124206),00363001009,2,G  ,,,,,AT90101,0,1,01,25130284,2008-12-10,0, ,78.91,1822.68,341078.27,
ADRESSENOGD.415560810,001009,001094,2007-07-24,,,,,,,10024989,90001,1,AT90101,01042005,10011199,,01,8012,,,,25589550,d,definitiv,2008-12-10,0, ,77.91000366,1822.84,341058.86,H, ,Normal,Bartensteingasse 4,, ,,4,4,Bartensteingasse,415560810,10054036,10000352,,,,4,,4,2,1010,00363,00363,,POINT (16.35665078885495 48.20792394437855),00363001009,2,G  ,,,,,AT90101,0,1,01,25019462,2008-12-10,0, ,78.91,1817.45,341050.55,
ADRESSENOGD.415561094,004009,096416,2007-07-24,,,,,,,10032023,90001,1,AT90101,01020004,10011070,,01,8012,,,,25594387,d,definitiv,2008-12-10,0, ,325.67001343,3262.44,340678.58,H, ,Normal,Himmelpfortgasse 29,, ,,29,29,Himmelpfortgasse,415561094,10193999,10001922,,,,29,,29,2,1010,01976,01976,,POINT (16.376016932384378 48.20449891679157),01976004009,1,G  ,,,,,AT90101,0,1,01,25057258,2008-12-10,0, ,325.03,3261.81,340677.45,
ADRESSENOGD.415561667,003509,100825,2016-02-04,,,,,,,10039862,90001,1,AT90101,01041005,10011188,Rathaus,01,8012,,,,25670915,d,definitiv,2016-02-01,0, ,78.48999786,1870.18,341382.34,I, ,Normal,Rathaus 1 Rathaus,, Rathaus,Rathaus,1,1 Rathaus,Rathaus,415561667,10471586,10471559,,,,1,,1,2,1010,18511,03861,,POINT (16.357288903307904 48.21083298375809),03861003509,,TB ,,,,,AT90101,0,1,01,25695914,2016-02-04,0, ,0,1880.67,341379.78,
ADRESSENOGD.415561485,001019,094290,2019-08-05,,,,,,,18849087,90001,1,AT90101,01049003,10011231,,01,8012,,,,25518070,d,definitiv,2008-12-10,0, ,311.69000244,2042.2,340908.72,H, ,Normal,Dr.-Karl-Renner-Ring 1,, ,,1,1,Dr.-Karl-Renner-Ring,415561485,10191196,10000838,,,,1,,1,2,1010,00869,00869,,POINT (16.359601504490193 48.2065731419939),00869001019,1,G  ,,,,,AT90101,0,1,01,25132304,2019-08-05,0, ,309.23,2045.4,340911.24,
ADRESSENOGD.415561229,001009,000325,2007-07-24,,,,,,,10024221,90001,1,AT90101,01015003,10011042,,01,8012,,,,25664074,d,definitiv,2008-12-10,0, ,69.90000153,2876.02,340672.9,I, ,Normal,Annagasse 2,, ,,2,2,Annagasse,415561229,10052585,10000194,,,,2,,2,2,1010,00205,00205,,POINT (16.370818235495808 48.20444952516457),00205001009,2,G  ,,,,,AT90101,0,1,01,25050431,2008-12-10,0, ,339.88,2915.14,340673.85,
ADRESSENOGD.415564085,002509,000755,2007-07-24,,,,,,,10025666,90001,1,AT90101,01037002,10011157,,01,8012,,,,25643232,d,definitiv,2008-12-10,0, ,341.48001099,2923.48,340314.38,H, ,Normal,Bösendorferstraße 9,, ,,9,9,Bösendorferstraße,415564085,10053427,10000514,,,,9,,9,2,1010,00530,00530,,POINT (16.371454511327805 48.201225094105396),00530002509,1,G  ,,,,,AT90101,0,1,01,25103090,2008-12-10,0, ,341.19,2923.7,340312.96,
ADRESSENOGD.415564128,002009,001186,2007-07-24,,,,,,,10032360,90001,1,AT90101,01071001,10011330,,01,8012,2,,2,25549584,d,definitiv,2008-12-10,2,/,59.58000183,3050.42,341410.75,I, ,Normal,Hoher Markt 8-9/2,,/2,/2,8-9,8-9/2,Hoher Markt,415564128,10054221,10001994,,9,9,8,,8,2,1010,02049,02049,,POINT (16.37316930052203 48.21108440641024),02049002009,2,G  ,207808,,,,AT90101,0,1,01,25125131,2008-12-10,1,-,319.81,3009.63,341424.46,
ADRESSENOGD.415564129,002009,000958,2007-07-24,,,,,,,10026878,90001,1,AT90101,01051002,10011241,,01,8012,,,,25578133,d,definitiv,2008-12-10,0, ,304.23999023,2642.24,342071.29,H, ,Normal,Deutschmeisterplatz 2,, ,,2,2,Deutschmeisterplatz,415564129,10053782,10000784,,,,2,,2,1,1010,00813,00813,,POINT (16.367680846395494 48.21702639447808),00813002009,1,G  ,,,,,AT90101,0,1,01,25145026,2008-12-10,0, ,303.5,2645.99,342072.82,
ADRESSENOGD.415564396,001009,000299,2007-07-24,,,,,,,10024221,90001,1,AT90101,01015003,10011042,,01,8012,,,,25644603,d,definitiv,2008-12-10,0, ,339.19000244,2935.23,340660.94,H, ,Normal,Annagasse 6,, ,,6,6,Annagasse,415564396,10052548,10000194,,,,6,,6,2,1010,00205,00205,,POINT (16.371614736013825 48.204341723069625),00205001009,2,G  ,,,,,AT90101,0,1,01,25016751,2008-12-10,0, ,335,2935.45,340665.84,
ADRESSENOGD.415564463,001009,107107,2007-07-24,,,,,,,10043606,90001,1,AT90101,01013003,10011034,,01,8012,,,,25627099,d,definitiv,2008-12-10,0, ,351.79000854,2980.5,341079.39,I, ,Normal,Stock-im-Eisen-Platz 1,, ,,1,1,Stock-im-Eisen-Platz,415564463,10208364,10004633,,,,1,,1,1,1010,04732,04732,,POINT (16.372226419461143 48.20810472850119),04732001009,1,G  ,,,,,AT90101,0,1,01,25104852,2008-12-10,0, ,76.6,2966.42,341080.99,
ADRESSENOGD.415564472,002009,203929,2007-07-24,,,,,,,10033408,90001,1,AT90101,01032006,10011127,,01,8012,,,,25549889,d,definitiv,2008-12-10,0, ,341.48001099,3006.2,340418.57,H, ,Normal,Kärntner Ring 11-13(RINGSTRASSENGALERIEN),, ,,11-13,11-13(RINGSTRASSENGALERIEN),Kärntner Ring,415564472,10360468,10002243,,13,13,11,,11,2,1010,02302,02302,,POINT (16.372567971501855 48.20216174602295),02302002009,1,G  ,208275,,,,AT90101,0,1,01,25137750,2008-12-10,1,-,341.55,3031.57,340390.4,
ADRESSENOGD.415564218,001019,000384,2010-10-25,,,,,,,18793851,90001,1,AT90101,01074002,10011349,,01,8012,,,,25580085,d,definitiv,2008-12-10,0, ,53.84000015,2742.6,341084.11,H, ,Normal,Bräunerstraße 4-6,, ,,4-6,4-6,Bräunerstraße,415564218,10052682,10000535,,6,6,4,,4,2,1010,00551,00551,,POINT (16.369025658419076 48.208148138863514),00551001019,2,G  ,,,,,AT90101,0,1,01,25006035,2010-10-25,1,-,56.86,2749.36,341090.77,
ADRESSENOGD.415564220,004009,093444,2021-08-19,,,,,,,10031573,90001,1,AT90101,01055002,10011263,,01,8012,1,,1,25677327,d,definitiv,2021-08-19,2,/,304.01000977,2552.61,341739.07,I, ,Normal,Helferstorferstraße 10/1,,/1,/1,10,10/1,Helferstorferstraße,415564220,10189987,10001846,,,,10,,10,2,1010,01899,01899,,POINT (16.366473003865053 48.214039010948795),01899004009,2,G  ,,,,,AT90101,0,1,01,25016101,2008-12-10,0, ,34.61,2524.52,341748.9,
ADRESSENOGD.415564765,001009,000567,2007-07-24,,,,,,,10040895,90001,1,AT90101,01071002,10011331,,01,8012,,,,25635211,d,definitiv,2008-12-10,0, ,323.14001465,3136.26,341563.17,I, ,Normal,Ruprechtsstiege 1,, ,,1,1,Ruprechtsstiege,415564765,10053044,10004009,,,,1,,1,2,1010,04095,04095,,POINT (16.37432530977766 48.21245476658974),04095001009,1,G  ,,,,,AT90101,0,1,01,25112556,2008-12-10,0, ,57.7,3134.86,341551.57,
ADRESSENOGD.415564892,001009,255431,2022-02-07,,,,,,,10041428,90001,0,AT90101,01045002,10011212,,01,8012,,,,25790970,d,definitiv,2021-08-17,0, ,30.37000084,2337.37,341344.44,I, ,Normal,Schenkenstraße 1,, ,,1,1,Schenkenstraße,415564892,25790976,10004134,,,,1,,1,2,1010,04223,04223,,POINT (16.36357482600186 48.21049078432023),04223001009,,G  ,,,,,AT90101,0,1,01,25790972,2022-02-07,0, ,28.62,2326.23,341382.86,
ADRESSENOGD.415564237,001029,097468,2019-07-31,,,,,,,20045721,90001,1,AT90101,01015001,10011040,,01,8012,,,,25531379,d,definitiv,2008-12-10,0, ,342.04998779,2933.17,340826.34,H, ,Normal,Himmelpfortgasse 2,, ,,2,2,Himmelpfortgasse,415564237,10195419,10001922,,,,2,,2,2,1010,01976,01976,,POINT (16.37158805103592 48.20582920362809),01976001029,2,G  ,,,,,AT90101,0,1,01,25034996,2019-07-31,0, ,343.04,2934.16,340830.22,
ADRESSENOGD.415564238,003009,000707,2007-07-24,,,,,,,10032022,90001,1,AT90101,01020001,10011067,,01,8012,,,,25527029,d,definitiv,2008-12-10,0, ,53.27000046,3202.72,340679.69,I, ,Normal,Himmelpfortgasse 22,, ,,22,22,Himmelpfortgasse,415564238,10053329,10001922,,,,22,,22,2,1010,01976,01976,,POINT (16.37521350305705 48.20450917570873),01976003009,2,G  ,,,,,AT90101,0,1,01,25043671,2008-12-10,0, ,322.32,3202.93,340698.27,
ADRESSENOGD.415564239,002009,000282,2007-07-24,,,,,,,10032021,90001,1,AT90101,01016005,10011048,,01,8012,,,,25538743,d,definitiv,2008-12-10,0, ,335.75,3108.57,340782.64,H, ,Normal,Himmelpfortgasse 17,, ,,17,17,Himmelpfortgasse,415564239,10052523,10001922,,,,17,,17,2,1010,01976,01976,,POINT (16.37394754831817 48.205435448077814),01976002009,1,G  ,,,,,AT90101,0,1,01,25048822,2008-12-10,0, ,339.31,3108.29,340781.05,
